Puunro	X	Y	Hmax	Hmean	h30	h50	h70	h90	p30	p50	p70	p90	puulaji
9377	50014.31	23477.38	16.404	10.766046	8.9088	10.658	12.3696	14.2084	0.012526	0.11691	0.457203	0.718163	lehmus
9378	50020.84	23481.38	16.491	11.501079	10.5402	11.99	13.2161	14.5841	0	0.053571	0.259921	0.412698	lehmus
9379	50027.44	23485.57	18.381	13.219971	10.9265	14.106	15.707	16.992	0.029345	0.097065	0.310384	0.469526	lehmus
9380	50032.82	23489.8	18.617	12.897993	11.2129	12.756	14.7682	16.8867	0	0.062353	0.251765	0.544706	lehmus
9381	50039.39	23494.25	17.963	12.691427	10.9065	13.0395	14.8025	16.2855	0.006998	0.091757	0.289269	0.538103	lehmus
9382	50046.04	23496.97	17.032	12.21152	11.2551	12.119	13.8701	15.5808	0.007317	0.090244	0.24878	0.57561	lehmus
9383	50051.03	23501.59	21.232	14.271409	12.0519	14.5575	16.5157	19.369	0.037393	0.278846	0.588141	0.874466	lehmus
9384	50059.36	23504.46	16.335	12.361366	11.231	13.033	13.8766	15.161	0	0.013793	0.139655	0.305172	lehmus
9385	50064.09	23508.58	19.725	15.655703	15.0846	16.486	17.851	18.4758	0	0.034483	0.114943	0.254516	lehmus
9386	50074.93	23515.91	16.767	10.844795	8.8511	10.799	13.3828	15.085	0.091503	0.333333	0.551198	0.837691	lehmus
9387	50082.23	23521.25	18.232	12.159537	9.858	11.614	14.543	16.11	0	0.073587	0.353482	0.557162	lehmus
9388	50089.68	23526.99	18.568	12.862449	10.8016	13.053	14.297	17.1146	0	0.01039	0.246753	0.384416	lehmus
9389	50098.85	23530.84	16.717	12.087462	10.2676	11.815	14.0256	15.2992	0	0.008168	0.26021	0.526254	lehmus
9390	50107.28	23536.47	15.602	12.044946	9.9525	12.147	14.6165	15.1275	0	0	0.003378	0.199324	lehmus
9391	49990.17	23479.08	19.253	12.735231	10.7019	13.006	15.0108	17.0429	0.018258	0.214185	0.416433	0.720506	lehmus
9392	49999.78	23484.37	16.245	11.76498	10.034	11.791	13.5582	15.3174	0.030441	0.106545	0.391172	0.666667	lehmus
9393	50007.2	23487.68	21.659	15.84478	14.346	15.937	17.634	19.753	0.000781	0.035129	0.204528	0.578454	lehmus
9394	50013.95	23493.27	20.409	13.923899	11.5689	14.346	16.8645	18.5068	0.010536	0.193487	0.385057	0.591954	lehmus
9395	50019.95	23497.31	15.279	10.899866	9.8636	11.023	12.5688	13.7824	0.009547	0.076372	0.236277	0.560859	lehmus
9396	50019.95	23497.31	15.279	10.899866	9.8636	11.023	12.5688	13.7824	0.009547	0.076372	0.236277	0.560859	lehmus
9397	50032.56	23506.29	19.833	14.776441	13.4465	15.407	16.7665	18.2168	0.001114	0.054566	0.184855	0.396437	lehmus
9398	50038.76	23509.87	21.113	14.869699	12.7264	15.281	17.4418	19.1504	0.002576	0.132003	0.343851	0.619446	lehmus
9399	50044.64	23514.28	19.724	14.15325	12.168	14.078	16.631	18.361	0.014975	0.096506	0.37604	0.645591	lehmus
9400	50053.17	23517.63	21.419	15.119045	12.8505	15.1535	17.1339	19.3336	0.004914	0.040541	0.361179	0.64312	lehmus
9401	50058.54	23523.12	20.188	13.751273	11.512	14.208	16.886	18.724	0.102085	0.262401	0.543494	0.853343	lehmus
9402	50066.7	23527.05	18.31	12.746397	11.083	12.821	14.852	16.791	0.000709	0.107016	0.284196	0.552091	lehmus
9403	50076.27	23529.94	19.757	13.922462	12.0528	13.982	16.2004	18.2248	0.003549	0.073647	0.297249	0.563443	lehmus
9404	50082.47	23537.52	16.096	10.122336	8.947	10.295	11.7136	13.8852	0.109546	0.309859	0.70892	0.959311	lehmus
9405	50090.1	23541.65	18.312	12.908444	11.5814	13.045	14.7648	16.4028	0	0.060392	0.200784	0.469804	lehmus
9406	50101.09	23548.95	17.611	11.942737	9.76	11.425	13.827	16.826	0	0.078189	0.325103	0.572016	lehmus
9407	50115.75	23543.74	17.116	11.969062	9.9287	12.487	13.6821	15.3925	0.002373	0.076741	0.321994	0.568829	lehmus
9408	50123.39	23546.55	15.42	10.803884	8.881	10.8	12.507	14.268	0	0.048059	0.292052	0.500924	lehmus
9409	50130.71	23550.61	17.66	12.158894	10.8257	12.243	13.9814	15.9349	0.023333	0.255556	0.595556	0.905556	lehmus
9410	50136.31	23555.69	16.723	11.385434	9.8366	10.918	13.0572	14.8556	0	0.011817	0.246677	0.601182	lehmus
9411	50144.32	23560.27	19.506	14.058343	11.7036	14.016	16.5028	18.4632	0.003984	0.062417	0.296149	0.517928	lehmus
9412	50151.81	23562.79	20.427	13.468806	11.6475	13.708	15.7442	17.6636	0.02662	0.216435	0.56713	0.912037	lehmus
9413	50158.8	23566.2	16.907	11.567378	10.0276	11.2805	13.2633	15.6594	0.00885	0.195796	0.503319	0.722345	lehmus
9414	50162.93	23569.59	14.641	10.010055	7.5938	10.835	12.544	13.4662	0	0.203769	0.396938	0.485277	lehmus
9415	50170.68	23575.9	20.05	13.118541	10.684	13.615	15.4826	17.8044	0.017051	0.188566	0.399198	0.681043	lehmus
9416	50178.49	23581.25	16.763	9.123592	6.2665	7.8815	11.0995	14.351	0.234206	0.563174	0.71379	0.877504	lehmus
9417	50185.03	23586.24	16.587	10.64717	9.2486	10.314	11.6791	14.4865	0.001466	0.089443	0.432551	0.728739	lehmus
9418	50195.35	23591.18	16.873	11.649353	9.6209	11.511	13.7641	15.7269	0.001953	0.097656	0.381836	0.592773	lehmus
9419	50109.28	23553.71	17.838	12.419285	10.8412	12.793	14.12	15.989	0.001982	0.062438	0.309217	0.613479	lehmus
9420	50116.74	23559.14	18.142	12.641471	10.763	12.839	14.9947	16.4314	0.001733	0.101386	0.317158	0.532062	lehmus
9421	50123.72	23562.87	19.448	12.776446	10.811	13.448	15.1512	17.147	0.078838	0.292116	0.577593	0.93029	lehmus
9422	50131.47	23566.25	18.961	13.009766	10.9958	13.443	15.1936	17.3624	0.062833	0.258786	0.541001	0.883919	lehmus
9423	50136.83	23569.91	19.103	13.707464	12.5475	14.25	15.573	17.073	0.012774	0.105839	0.288321	0.665146	lehmus
9424	50142.81	23575.01	19.169	13.672823	12.2455	13.673	15.5175	17.4055	0.006217	0.083481	0.254885	0.631439	lehmus
9425	50149.66	23580.49	18.461	12.700021	11.388	13.153	14.6814	16.6124	0.043528	0.190149	0.499427	0.879725	lehmus
9426	50156.76	23583.51	18.259	12.875601	11.0585	13.52	14.7165	16.537	0.014151	0.066038	0.323899	0.558176	lehmus
9427	50164.79	23587.75	18.176	12.472898	10.5498	13.241	14.2146	16.2968	0.008785	0.108346	0.313324	0.547584	lehmus
9428	50171.53	23593.32	16.909	10.647447	8.0409	10.819	12.7946	15.2819	0.058974	0.419231	0.612821	0.89359	lehmus
9429	50179.32	23596.62	17.543	11.417804	8.8759	11.4	13.7162	15.6899	0.018229	0.310764	0.532986	0.8125	lehmus
9430	50186.88	23603.26	17.639	11.294868	9.229	11.4245	12.6547	15.2858	0.003135	0.169279	0.437304	0.755486	lehmus
9431	50211.11	23599.81	17.985	9.858599	7.3961	9.724	11.0926	15.4564	0.191986	0.528571	0.827526	0.944251	lehmus
9432	50218.23	23606.83	13.465	7.948742	7.1822	7.4825	8.582	10.1783	0	0.067149	0.607438	0.844008	lehmus
9433	50223.12	23609.54	16.195	9.472774	7.5379	9.0125	10.9301	13.834	0.070473	0.486111	0.805041	0.932613	lehmus
9434	50231.03	23614.54	16.186	9.784977	7.7484	9.318	11.4702	13.7508	0.010382	0.394998	0.666352	0.892402	lehmus
9435	50236.73	23617.34	16.48	11.16122	10.2692	11.24	12.3468	13.9438	0.036645	0.19116	0.68266	0.955421	lehmus
9436	50243.51	23622.65	16.826	11.629328	9.9984	11.681	13.0742	14.5816	0.003344	0.221691	0.55614	0.954611	lehmus
9437	50204.54	23612.8	16.624	10.810189	9.015	10.691	12.719	14.7415	0.037175	0.289963	0.582714	0.875465	lehmus
9438	50209.99	23618.36	12.288	8.564314	7.0766	8.594	9.9159	11.3385	0.002703	0.045946	0.394595	0.591892	lehmus
9439	50217.27	23622.49	13.626	9.042697	8.0124	8.779	10.202	12.085	0.020319	0.204644	0.593614	0.834543	lehmus
9440	50223.97	23625.36	12.377	8.662072	7.758	8.979	9.73	11.177	0.003221	0.119163	0.288245	0.558776	lehmus
9441	50230.97	23636.25	18.388	10.880156	9.3272	10.6565	11.943	16.5684	0.102041	0.359694	0.80102	0.857143	lehmus
9443	50313.97	23691.32	7.984	5.24242	4.5129	5.053	5.7171	7.2331	0.022727	0.272727	0.625	0.795455	lehmus
9444	50321.59	23695.93	6.502	4.570375	4.051	4.474	5.103	5.8815	0.035714	0.285714	0.571429	0.857143	lehmus
9445	50327.72	23699.59	8.452	5.867719	5.095	5.725	6.5841	7.4494	0	0.109649	0.372807	0.657895	lehmus
9446	50336.53	23704.95	8.113	5.606258	4.8618	5.507	6.264	7.085	0.031111	0.177778	0.515556	0.786667	lehmus
9447	50344.34	23709.91	6.287	4.501139	4.0536	4.417	4.7468	5.8978	0	0.164557	0.417722	0.746835	lehmus
9448	50351.97	23713.47	8.263	5.431254	4.5901	5.368	6.1753	7.15	0.057377	0.327869	0.57377	0.827869	lehmus
9449	50356.82	23716.83	8.411	5.659126	4.8798	5.477	6.1692	7.4364	0.004049	0.210526	0.526316	0.769231	lehmus
9450	50367.51	23722.95	7.788	4.603808	3.9586	4.5765	5.0023	5.937	0.129132	0.461777	0.806818	0.931818	lehmus
9451	50377.93	23729.03	7.843	5.002691	4.5338	4.936	5.4671	6.3734	0.068856	0.295551	0.71928	0.940678	lehmus
9452	50382.61	23732.11	8.176	5.767447	4.6881	5.786	6.5676	7.612	0.035714	0.354396	0.540293	0.782967	lehmus
9453	50390.23	23736.47	7.799	3.625254	2.157	2.2165	4.659	6.267	0.55	0.742105	0.878947	0.968421	lehmus
9454	50397.82	23741.15	6.353	4.217825	3.5256	4.109	4.8758	5.6154	0.182482	0.459854	0.686131	0.905109	lehmus
9455	49709.09	18161.94	11.157	7.456691	6.528	7.534	8.2664	9.9924	0.046832	0.267218	0.674931	0.884298	lehmus
9456	49272.11	17081.2	8.368	5.501713	4.7736	5.423	6.246	7.2104	0.084507	0.402817	0.726761	0.938028	lehmus
9457	49264.9	17075.95	9.144	5.812281	5.0052	5.54	6.439	8.0636	0.078652	0.303371	0.606742	0.831461	lehmus
9458	49257.84	17073.94	9.816	5.652251	4.1304	5.233	6.5916	8.5588	0.278075	0.540107	0.743316	0.887701	lehmus
9459	49250.75	17072.75	9.697	6.035973	4.7024	6.047	6.956	8.5	0.149153	0.40339	0.640678	0.847458	lehmus
9460	49242.97	17071.95	9.373	5.366927	4.27	5.003	6.095	7.544	0.223844	0.581509	0.819951	0.951338	lehmus
9466	49336.29	18189.53	7.119	4.507352	3.9551	4.1935	4.6233	6.0664	0.011364	0.409091	0.738636	0.829545	lehmus
9467	49332.03	18188.53	5.397	4.065945	3.7798	4.031	4.3402	4.8101	0	0.045455	0.236364	0.618182	lehmus
9468	49313.47	18174.48	7.718	4.713758	3.9393	4.6435	5.1522	6.1139	0.030303	0.371212	0.704545	0.878788	lehmus
9469	49310.37	18171.58	9.202	5.084331	4.4085	4.895	5.6765	6.6505	0.154412	0.595588	0.897059	0.970588	lehmus
9471	49203.61	18113.28	20.012	13.115102	9.543	14.338	18.336	19.098	0.231214	0.365813	0.509496	0.640793	lehmus
9474	50516.98	23327.43	7.388	5.226167	4.7778	5.1275	5.5019	6.4331	0	0.027778	0.291667	0.701389	lehmus
9475	50517.13	23335.67	7.504	5.367212	4.9266	5.196	5.6762	6.6986	0	0.011173	0.195531	0.653631	lehmus
9476	50517.94	23346.15	8.316	5.777662	5.4251	5.7715	6.2609	6.9266	0.007194	0.097122	0.42446	0.823741	lehmus
9477	50501.78	23352.93	10.272	6.255045	5.3976	6.016	7.0436	8.024	0.030822	0.284247	0.636986	0.893836	lehmus
9482	50520.17	23370.71	9.527	5.946541	5.5104	6.34	6.9038	8.0202	0.173745	0.305019	0.702703	0.911197	lehmus
9483	50520.29	23381.15	8.357	5.434631	4.931	5.407	5.93	6.783	0.073801	0.357934	0.852399	0.97786	lehmus
9484	50503.69	23414.1	10.617	6.548637	5.6105	6.219	7.204	8.7965	0.045208	0.515371	0.831826	0.974684	lehmus
9485	50504.89	23421.64	10.583	6.748928	5.9083	6.596	7.4494	8.7174	0.01073	0.22103	0.575107	0.806867	lehmus
9486	50505.75	23429.87	10.411	6.738139	5.8788	6.844	7.5232	8.6768	0.045045	0.2574	0.622909	0.898327	lehmus
9487	50506.62	23438.45	10.402	6.945805	5.8148	6.812	7.894	9.2216	0.012365	0.230294	0.514683	0.768161	lehmus
9488	50507.12	23448.23	11.892	7.590486	6.3866	7.358	8.77	10.2936	0.017352	0.224658	0.555251	0.790868	lehmus
9489	50506.99	23457.54	10.482	6.859182	6.046	6.869	7.7046	8.6172	0.014689	0.160452	0.487006	0.833898	lehmus
9493	50524.28	23420.02	10.446	6.238903	5.3745	6.1835	7.026	8.044	0.070853	0.414171	0.753456	0.987327	lehmus
9494	50524.78	23430.65	9.941	6.258245	5.3654	6.24	6.9322	8.4722	0.062893	0.420126	0.791195	0.966038	lehmus
9495	50526.47	23440.67	9.966	6.600842	5.6799	6.636	7.4815	8.5399	0.038642	0.230679	0.510539	0.799766	lehmus
9496	50526.64	23448.99	9.415	5.812188	4.9679	5.7465	6.4732	7.7973	0.097656	0.429688	0.761719	0.946615	lehmus
9497	50527.54	23457.08	10.174	6.702731	5.7695	6.6965	7.506	8.814	0.002577	0.190722	0.451031	0.756443	lehmus
9499	50502.35	23485.89	9.654	6.295585	5.4502	6.249	7.0214	8.4828	0.10453	0.33101	0.686411	0.878049	lehmus
9500	50498.24	23494.83	8.62	5.429268	4.6562	5.2705	6.1652	7.2456	0.121212	0.489899	0.79798	0.964646	lehmus
9501	50493.87	23500.87	9.105	6.412791	5.6976	6.376	6.9816	7.985	0	0.018051	0.238267	0.523466	lehmus
9502	50504.35	23533.58	8.356	5.232021	4.627	5.199	5.698	6.531	0.024911	0.252669	0.626335	0.896797	lehmus
9504	50523.91	23578.26	11.196	6.657699	5.4402	6.459	7.5211	8.78	0.018072	0.355422	0.61747	0.855422	lehmus
9505	50526.33	23586.08	9.25	5.695916	4.8465	5.4885	6.2455	7.507	0.013274	0.323009	0.659292	0.858407	lehmus
9506	50529.43	23595.1	8.556	4.895667	4.2436	4.68	5.2072	6.4426	0.060606	0.525253	0.858586	0.929293	lehmus
9508	50532.24	23524.7	10.749	7.361976	6.3292	7.501	8.2484	9.1422	0	0.079576	0.320955	0.572944	lehmus
9509	50534	23535.94	11.694	7.773618	6.7078	7.732	8.644	10.1656	0.009368	0.166276	0.459016	0.758782	lehmus
9510	50536.41	23551.2	10.011	6.802699	6.1112	6.652	7.509	8.6576	0.022305	0.089219	0.442379	0.747212	lehmus
9511	50538.92	23560.28	11.314	7.834028	7.0109	7.703	8.5778	9.919	0	0.022727	0.25	0.610795	lehmus
9512	50541.55	23569.77	12.176	7.532878	6.188	7.358	8.57	10.488	0.016077	0.279743	0.59164	0.790997	lehmus
9513	50543.95	23580.65	12.383	7.643104	6.456	7.529	8.8816	10.1682	0.036415	0.268908	0.565826	0.848739	lehmus
9514	50547.41	23588.99	12.453	7.752122	6.524	7.666	9.0966	10.3536	0.082153	0.283286	0.594901	0.869688	lehmus
9515	50550.01	23598.34	11.22	7.189806	6.3186	6.7815	7.8344	9.5137	0.002315	0.099537	0.590278	0.780093	lehmus
9544	50555.96	23608.82	10.588	7.025774	6.2762	7.033	7.9402	9.1484	0.044776	0.221393	0.497512	0.791045	lehmus
9545	50558.9	23620.37	10.948	7.233405	6.363	7.061	8.064	9.182	0	0.043919	0.324324	0.618243	lehmus
9547	50564.51	23636.37	8.591	6.001546	5.1795	5.8895	6.5207	7.7672	0	0.027439	0.320122	0.588415	lehmus
9555	50651.47	23922.54	14.881	9.859216	8.134	10.429	11.46	12.7858	0.060335	0.330681	0.602519	0.95508	lehmus
9556	50535.56	23610.17	9.193	5.65678	5.0019	5.57	5.9907	7.3236	0	0.210608	0.605304	0.868175	lehmus
9557	50539.28	23621.66	9.33	5.981544	5.3236	5.919	6.5424	7.5314	0	0.138352	0.484232	0.809766	lehmus
9558	50544.37	23632.33	12.283	7.413375	6.1012	7.1075	8.2968	10.5185	0.048177	0.367188	0.671875	0.858073	lehmus
9559	50547.83	23642.68	12.285	7.151756	5.9575	6.6655	8.2474	9.917	0.076531	0.487755	0.721429	0.929592	lehmus
9560	50556.22	23666.7	8.856	5.591706	4.9029	5.2835	6.0217	7.2016	0.017699	0.234513	0.683628	0.876106	lehmus
9561	50559.24	23673.77	8.186	5.781354	5.098	5.716	6.406	7.128	0	0.077307	0.32419	0.618454	lehmus
9562	50565.54	23661.46	11.669	7.881594	6.4736	8.224	9.1774	10.2394	0.029843	0.326758	0.520991	0.915023	lehmus
9566	50565.24	23690.16	10.68	6.551882	5.3403	6.4635	7.6986	9.2437	0.116745	0.384434	0.660377	0.854953	lehmus
9567	50568.53	23699.46	11.625	6.996775	6.1207	6.967	7.7879	9.4679	0.098446	0.414508	0.792746	0.948187	lehmus
9568	50572.4	23708.99	11.146	6.429674	5.3515	6.014	7.404	8.949	0.154867	0.603245	0.828171	0.980088	lehmus
9570	50582.68	23737.25	10.673	6.767716	5.925	6.807	7.5886	8.7022	0.02694	0.252085	0.585632	0.885183	lehmus
9573	50595.43	23769.66	10.977	6.620736	5.8564	6.402	7.421	8.174	0.020465	0.389934	0.795354	0.969027	lehmus
9574	50598.8	23779.23	13.068	8.204879	6.4438	8.325	9.636	11.3788	0.034156	0.303605	0.487666	0.743833	lehmus
9575	50602.25	23788.52	9.536	6.034146	5.2122	5.752	6.738	7.8646	0.004124	0.202062	0.56701	0.804124	lehmus
9576	50606.28	23799.65	10.449	6.678979	5.633	6.683	7.753	9.041	0.120894	0.388962	0.687254	0.939553	lehmus
9577	50609.66	23808.99	9.626	6.292209	5.6541	6.2435	6.7231	8.0453	0.028716	0.261824	0.744932	0.923986	lehmus
9578	50606.38	23820.41	16.286	9.694948	4.7644	11.779	13.4792	14.811	0.340486	0.381193	0.517513	0.908173	lehmus
9579	50614.73	23838.77	26.259	16.204988	12.549	18.5485	21.2855	24.09	0.263181	0.337434	0.533392	0.890598	lehmus
9580	50617.32	23840.28	25.548	14.890268	10.1274	16.619	20.1378	23.0688	0.236559	0.448029	0.528076	0.832736	lehmus
9591	50586.78	23691.96	12.877	7.875277	6.8851	8.051	8.7326	10.7043	0.086957	0.296443	0.711462	0.902503	lehmus
9592	50590.46	23701.3	10.995	7.336425	6.1348	7.172	8.3764	9.492	0.028108	0.383087	0.676278	0.944269	lehmus
9593	50593.09	23708.2	10.905	6.578628	5.6484	6.264	7.4299	8.7833	0.052427	0.356311	0.695146	0.921359	lehmus
9594	50598	23719.7	9.956	6.727116	6.084	6.6075	7.328	8.5775	0	0.101307	0.379085	0.755991	lehmus
9595	50600.67	23728.97	12.31	6.747821	5.6496	6.466	7.4138	9.4944	0.079977	0.483267	0.790698	0.926262	lehmus
9596	50604.7	23740.64	11.013	6.984086	6.242	6.998	7.6707	8.8481	0.009104	0.17507	0.539916	0.872549	lehmus
9597	50608.38	23750	12.053	7.354935	6.1588	7.1185	8.4357	10.1075	0.093686	0.47556	0.79277	0.965377	lehmus
9598	50611.13	23759.26	10.085	6.361807	5.575	6.243	7.2985	8.5555	0.092818	0.442412	0.773035	0.970867	lehmus
9600	50618.87	23778.22	10.878	6.88159	5.7312	6.809	7.8946	9.3724	0.089902	0.422801	0.768078	0.960261	lehmus
9601	50621.33	23785.03	12.885	7.656007	6.203	7.483	8.7857	10.771	0.108363	0.493255	0.801484	0.971897	lehmus
9602	50625.59	23794.73	12.043	6.119932	5.344	5.892	6.6602	9.1386	0.241428	0.728041	0.894317	0.989667	lehmus
9603	50628.88	23804.2	9.982	6.226121	5.222	6.2735	7.249	8.6055	0.128668	0.426637	0.755079	0.968397	lehmus
9604	50632.13	23813.78	10.767	6.298791	5.4468	6.186	6.9603	8.3444	0.081169	0.546537	0.877706	0.983766	lehmus
9605	50636.84	23823.76	9.93	5.813074	5.14	5.685	6.3243	7.8975	0.113095	0.578571	0.852381	0.986905	lehmus
9606	50636.73	23831.81	11.77	6.562311	5.5579	6.406	7.3224	8.7857	0.079646	0.43031	0.787611	0.94469	lehmus
9607	50641.73	23841.24	9.908	6.326253	5.5224	6.201	7.0136	8.1096	0	0.166234	0.514286	0.81039	lehmus
9609	50685.04	23868	7.666	5.69974	4.9882	5.9585	6.6495	7.0546	0.065972	0.232639	0.479167	0.815972	vaahtera
9610	50680.93	23859.21	5.808	4.41746	4.1564	4.528	4.8076	5.1746	0.042672	0.204082	0.571429	0.949907	vaahtera
9611	50687.51	23862.52	7.456	5.633881	5.1601	5.748	6.1985	6.8152	0.005076	0.077411	0.290609	0.635787	vaahtera
9612	50683.86	23854.07	7.551	5.897471	5.5378	6.054	6.4572	6.9594	0.016694	0.113523	0.322204	0.794658	vaahtera
9613	50688.79	23848.12	7.719	5.307877	4.62	5.338	6.133	6.804	0.085561	0.344029	0.643494	0.950089	vaahtera
9615	50703.04	23829.39	7.55	5.300772	4.723	5.1375	5.683	6.8558	0.033755	0.221519	0.658228	0.827004	vaahtera
9617	50648.13	23879.01	19.126	10.872401	8.3628	10.6785	13.4065	16.9133	0.215589	0.49005	0.737977	0.925788	lehmus
9618	50643.65	23885.43	16.432	11.385852	9.171	12.3615	14.108	15.2205	0.090856	0.284291	0.45721	0.794256	lehmus
9619	50637.54	23880.78	15.558	10.194836	8.4876	10.533	12.3112	13.9948	0.101107	0.320173	0.618199	0.902263	lehmus
9620	50657.13	23891.45	16.607	11.65495	10.422	12.3555	14.049	15.0625	0.057604	0.233871	0.384217	0.714286	lehmus
9621	50658.52	23887.97	16.053	9.384071	7.1229	8.798	11.852	14.0485	0.160467	0.497405	0.658737	0.908737	lehmus
9622	50634.56	23895.12	15.101	9.715495	8.0032	9.71	11.712	13.6992	0.091196	0.358465	0.618209	0.872686	lehmus
9623	50639.74	23898.78	16.368	10.589	9.091	10.457	13.096	14.738	0.115329	0.312874	0.597965	0.91423	lehmus
9625	50595.49	23858.83	8.467	4.685868	3.97	4.757	5.127	6.267	0.218182	0.519318	0.892045	0.975	lehmus
9626	50588.46	23854.96	8.085	4.898688	4.2087	4.7755	5.4487	6.5548	0.137363	0.474725	0.8	0.913187	lehmus
9627	50580.08	23849.2	9.955	6.626864	5.5678	6.647	7.573	8.9036	0.071179	0.392184	0.698535	0.930914	lehmus
9628	50572.43	23844.87	8.542	5.429731	4.6069	5.559	6.2943	7.2465	0.183258	0.40724	0.766968	0.964932	lehmus
9629	50565.03	23840.75	9.586	6.106966	5.0494	5.936	6.9556	8.1922	0.071367	0.468616	0.763543	0.962167	lehmus
9630	50557.82	23836.36	9.093	5.66968	4.8742	5.533	6.2816	7.6432	0.074797	0.468293	0.806504	0.962602	lehmus
9631	50550.67	23831.1	9.443	5.969355	5.0775	6.02	6.7565	8.079	0.118541	0.386778	0.720365	0.919453	lehmus
9632	50543.72	23827.65	9.803	6.211395	5.3316	6.14	7.1694	8.3904	0.083467	0.313002	0.637239	0.866774	lehmus
9633	50536.55	23821.3	13.849	9.02394	7.538	8.631	10.7685	12.391	0.090465	0.270171	0.569682	0.80379	lehmus
9634	50528.7	23819.19	10.626	6.703675	5.618	6.69	7.6208	8.7832	0.039496	0.32521	0.621008	0.878992	lehmus
9635	50522.28	23814.86	10.52	6.253228	4.9836	6.235	7.2586	8.5118	0.124893	0.408041	0.676647	0.913601	lehmus
9637	50508.43	23806.42	10.088	6.57313	5.731	6.528	7.4926	8.5138	0.038033	0.268197	0.624918	0.893115	lehmus
9638	50501.17	23802.64	8.966	5.884416	5.1765	5.822	6.5774	7.279	0.010352	0.249482	0.585921	0.910973	lehmus
9639	50495.03	23798.29	8.709	5.513961	4.7855	5.33	6.016	7.0615	0.047753	0.449438	0.772472	0.941011	lehmus
9640	50487.68	23794.72	8.884	5.688253	4.9308	5.515	6.2726	7.5218	0.052392	0.312073	0.671982	0.876993	lehmus
9641	50480.32	23790.42	8.14	5.573801	4.881	5.561	6.152	7.2625	0.052147	0.248466	0.57362	0.815951	lehmus
9642	50472.32	23785.27	9.275	5.541851	4.6076	5.121	6.2802	7.3617	0.038043	0.480978	0.703804	0.915761	lehmus
9643	50464.94	23781.2	9.948	6.340503	5.3797	6.3	7.2046	8.4589	0.029499	0.29646	0.622419	0.849558	lehmus
9644	50458.7	23776.85	10.111	6.102935	5.2477	5.9045	6.7534	7.9989	0.052154	0.354875	0.710884	0.913832	lehmus
9645	50451.21	23772.84	10.1	6.272778	5.2572	6.014	7.1093	8.446	0.050918	0.403172	0.692821	0.907346	lehmus
9646	50443.7	23768.48	10.598	6.54831	5.4144	6.545	7.4762	8.75	0.063429	0.34886	0.661051	0.906838	lehmus
9647	50436.68	23764.01	10.963	5.990403	4.6645	5.752	6.995	8.7075	0.293241	0.596421	0.833996	0.977137	lehmus
9648	50430.17	23760.5	7.956	4.999844	4.2382	4.906	5.531	6.6705	0.068182	0.428977	0.758523	0.90625	lehmus
9649	50422.79	23755.54	8.914	5.453254	4.617	5.211	5.919	7.439	0.043783	0.381786	0.723292	0.865149	lehmus
9650	50414.11	23750.64	8.196	5.656212	4.7518	5.524	6.5188	7.5008	0.022923	0.232092	0.487106	0.690544	lehmus
9651	50405.65	23746.46	6.588	4.779579	4.2434	4.7985	5.3549	5.879	0.013462	0.205769	0.473077	0.763462	lehmus
9652	50662.97	23900.43	16.354	10.608004	8.8484	10.652	12.3716	14.6804	0.066937	0.288032	0.619473	0.841785	lehmus
9653	50662.24	23906.05	16.614	10.431332	8.2425	10.2545	12.644	14.5945	0.082584	0.371036	0.588263	0.82513	lehmus
9654	50661.32	23920.15	15.793	9.482243	7.5126	9.35	11.2262	13.8274	0.138236	0.447582	0.725278	0.951736	lehmus
9656	50647.98	23920.51	15.274	10.438999	9.1495	10.7715	12.3565	13.757	0.077184	0.238341	0.53291	0.866883	lehmus
9657	50645.18	23913.44	16.247	10.594254	9.013	10.856	12.2996	14.2771	0.054162	0.272364	0.58657	0.880244	lehmus
